id	Kingdom	Phylum	Class	Order	Family	Genus	Species
TOB5_000000376	Stramenopiles	Bacillariophyta	Coscinodiscophyceae	Leptocylindrales	Leptocylindraceae	Leptocylindrus	Leptocylindrus danicus
TOB5_000000379	Alveolata	Ciliophora	Ciliophora_unclass	Ciliophora_unclass	Ciliophora_unclass	Ciliophora_unclass	Ciliophora_unclass
TOB5_000000380	Eukaryota	Eukaryota_unclass	Eukaryota_unclass	Eukaryota_unclass	Eukaryota_unclass	Eukaryota_unclass	Eukaryota_unclass
TOB5_000000381	Metazoa	Metazoa_unclass	Metazoa_unclass	Metazoa_unclass	Metazoa_unclass	Metazoa_unclass	Metazoa_unclass
TOB5_000000386	Eukaryota	Eukaryota_unclass	Eukaryota_unclass	Eukaryota_unclass	Eukaryota_unclass	Eukaryota_unclass	Eukaryota_unclass
TOB5_000000395	Rhizaria	Cercozoa	Imbricatea	Thaumatomonadida	Thaumatomastigidae	Protaspis	Protaspis_unclass
TOB5_000000396	Choanozoa	Choanofila	Choanoflagellida	Choanoflagellida	Stephanoecidae	Didymoeca	Didymoeca costata
TOB5_000000398	Hacrobia	Haptophyta	Prymnesiophyceae	Prymnesiales	Prymnesiaceae	Haptolina	Haptolina_unclass
TOB5_000000403	Eukaryota	Eukaryota_unclass	Eukaryota_unclass	Eukaryota_unclass	Eukaryota_unclass	Eukaryota_unclass	Eukaryota_unclass
TOB5_000000408	Eukaryota	Eukaryota_unclass	Eukaryota_unclass	Eukaryota_unclass	Eukaryota_unclass	Eukaryota_unclass	Eukaryota_unclass
TOB5_000000412	Eukaryota	Eukaryota_unclass	Eukaryota_unclass	Eukaryota_unclass	Eukaryota_unclass	Eukaryota_unclass	Eukaryota_unclass
TOB5_000000413	Metazoa	Arthropoda	Maxillopoda	Maxillopoda_unclass	Maxillopoda_unclass	Maxillopoda_unclass	Maxillopoda_unclass
TOB5_000000415	Eukaryota	Eukaryota_unclass	Eukaryota_unclass	Eukaryota_unclass	Eukaryota_unclass	Eukaryota_unclass	Eukaryota_unclass
TOB5_000000418	Alveolata	Dinoflagellata	Dinophyceae	Syndiniales	Amoebophryaceae	Amoebophrya	Amoebophrya_unclass
TOB5_000000419	Eukaryota	Eukaryota_unclass	Eukaryota_unclass	Eukaryota_unclass	Eukaryota_unclass	Eukaryota_unclass	Eukaryota_unclass
TOB5_000000421	Stramenopiles	Stramenopiles_unclass	Stramenopiles_unclass	Stramenopiles_unclass	Stramenopiles_unclass	Stramenopiles_unclass	Stramenopiles_unclass
TOB5_000000422	Viridiplantae	Streptophyta	Streptophyta_unclass	Streptophyta_unclass	Streptophyta_unclass	Streptophyta_unclass	Streptophyta_unclass
TOB5_000000423	Eukaryota	Eukaryota_unclass	Eukaryota_unclass	Eukaryota_unclass	Eukaryota_unclass	Eukaryota_unclass	Eukaryota_unclass
TOB5_000000425	Metazoa	Arthropoda	Maxillopoda	Calanoida	Clausocalanidae	Clausocalanidae_unclass	Clausocalanidae_unclass
TOB5_000000427	Eukaryota	Eukaryota_unclass	Eukaryota_unclass	Eukaryota_unclass	Eukaryota_unclass	Eukaryota_unclass	Eukaryota_unclass
TOB5_000000428	Stramenopiles	Stramenopiles_unclass	Stramenopiles_unclass	Stramenopiles_unclass	Stramenopiles_unclass	Stramenopiles_unclass	Stramenopiles_unclass
TOB5_000000430	Eukaryota	Eukaryota_unclass	Eukaryota_unclass	Eukaryota_unclass	Eukaryota_unclass	Eukaryota_unclass	Eukaryota_unclass
TOB5_000000431	Eukaryota	Eukaryota_unclass	Eukaryota_unclass	Eukaryota_unclass	Eukaryota_unclass	Eukaryota_unclass	Eukaryota_unclass
TOB5_000000432	Metazoa	Chordata	Appendicularia	Copelata	Oikopleuridae	Oikopleura	Oikopleura labradoriensis
TOB5_000000433	Alveolata	Ciliophora	Heterotrichea	Heterotrichida	Peritromidae	Peritromus	Peritromus faurei
TOB5_000000434	Stramenopiles	Bacillariophyta	Coscinodiscophyceae	Chaetocerotales	Chaetocerotaceae	Chaetoceros	Chaetoceros_unclass
TOB5_000000437	Hacrobia	Haptophyta	Prymnesiophyceae	Prymnesiales	Chrysochromulinaceae	Chrysochromulina	Chrysochromulina_unclass
TOB5_000000442	Rhizaria	Cercozoa	Sarcomonadea	Cercomonadida	Cercomonadidae	Cercomonas	Cercomonas_unclass
TOB5_000000444	Stramenopiles	Ochrophyta	Chrysophyceae	Chromulinales	Paraphysomonadaceae	Paraphysomonas	Paraphysomonas_unclass
TOB5_000000445	Alveolata	Dinoflagellata	Dinophyceae	Syndiniales	Amoebophryaceae	Amoebophrya	Amoebophrya_unclass
TOB5_000000447	Eukaryota	Eukaryota_unclass	Eukaryota_unclass	Eukaryota_unclass	Eukaryota_unclass	Eukaryota_unclass	Eukaryota_unclass
TOB5_000000451	Alveolata	Dinoflagellata	Dinophyceae	Dinophyceae_unclass	Dinophyceae_unclass	Dinophyceae_unclass	Dinophyceae_unclass
TOB5_000000453	Metazoa	Porifera	Calcarea	Calcarea_unclass	Calcarea_unclass	Calcarea_unclass	Calcarea_unclass
TOB5_000000456	Eukaryota	Eukaryota_unclass	Eukaryota_unclass	Eukaryota_unclass	Eukaryota_unclass	Eukaryota_unclass	Eukaryota_unclass
TOB5_000000460	Opisthokonta	Opisthokonta_unclass	Opisthokonta_unclass	Opisthokonta_unclass	Opisthokonta_unclass	Opisthokonta_unclass	Opisthokonta_unclass
TOB5_000000462	Eukaryota	Eukaryota_unclass	Eukaryota_unclass	Eukaryota_unclass	Eukaryota_unclass	Eukaryota_unclass	Eukaryota_unclass
TOB5_000000464	Eukaryota	Eukaryota_unclass	Eukaryota_unclass	Eukaryota_unclass	Eukaryota_unclass	Eukaryota_unclass	Eukaryota_unclass
TOB5_000000466	Stramenopiles	Ochrophyta	Chrysophyceae	Chrysophyceae_unclass	Chrysophyceae_unclass	Chrysophyceae_unclass	Chrysophyceae_unclass
TOB5_000000470	Eukaryota	Eukaryota_unclass	Eukaryota_unclass	Eukaryota_unclass	Eukaryota_unclass	Eukaryota_unclass	Eukaryota_unclass
TOB5_000000472	Alveolata	Dinoflagellata	Dinophyceae	Dinophysiales	Dinophysiaceae	Phalacroma	Phalacroma_unclass
TOB5_000000475	Alveolata	Dinoflagellata	Dinophyceae	Dinophyceae_unclass	Dinophyceae_unclass	Dinophyceae_unclass	Dinophyceae_unclass
TOB5_000000477	Alveolata	Dinoflagellata	Dinophyceae	Syndiniales	Amoebophryaceae	Amoebophrya	Amoebophrya_unclass
TOB5_000000480	Alveolata	Dinoflagellata	Dinophyceae	Dinophyceae_unclass	Dinophyceae_unclass	Dinophyceae_unclass	Dinophyceae_unclass
TOB5_000000482	Eukaryota	Eukaryota_unclass	Eukaryota_unclass	Eukaryota_unclass	Eukaryota_unclass	Eukaryota_unclass	Eukaryota_unclass
TOB5_000000484	Alveolata	Dinoflagellata	Dinophyceae	Peridiniales	Protoperidiniaceae	Islandinium	Islandinium tricingulatum
TOB5_000000486	Stramenopiles	Bacillariophyta	Coscinodiscophyceae	Chaetocerotales	Chaetocerotaceae	Chaetoceros	Chaetoceros decipiens
TOB5_000000488	Alveolata	Dinoflagellata	Dinophyceae	Syndiniales	Amoebophryaceae	Amoebophrya	Amoebophrya_unclass
TOB5_000000489	Rhizaria	Cercozoa	Cercozoa_unclass	Cercozoa_unclass	Cercozoa_unclass	Cercozoa_unclass	Cercozoa_unclass
TOB5_000000497	Stramenopiles	Hyphochytriomycota	Hyphochytriomycetes	Hyphochytriida	Rhizidiomycetaceae	Rhizidiomyces	Rhizidiomyces apophysatus
TOB5_000000499	Eukaryota	Eukaryota_unclass	Eukaryota_unclass	Eukaryota_unclass	Eukaryota_unclass	Eukaryota_unclass	Eukaryota_unclass
TOB5_000000502	Eukaryota	Eukaryota_unclass	Eukaryota_unclass	Eukaryota_unclass	Eukaryota_unclass	Eukaryota_unclass	Eukaryota_unclass
TOB5_000000503	Eukaryota	Eukaryota_unclass	Eukaryota_unclass	Eukaryota_unclass	Eukaryota_unclass	Eukaryota_unclass	Eukaryota_unclass
TOB5_000000510	Alveolata	Ciliophora	Ciliophora_unclass	Ciliophora_unclass	Ciliophora_unclass	Ciliophora_unclass	Ciliophora_unclass
TOB5_000000514	Alveolata	Dinoflagellata	Dinophyceae	Syndiniales	Amoebophryaceae	Amoebophrya	Amoebophrya_unclass
TOB5_000000516	Alveolata	Dinoflagellata	Dinophyceae	Gymnodiniales	Kareniaceae	Karlodinium	Karlodinium veneficum
TOB5_000000517	Eukaryota	Eukaryota_unclass	Eukaryota_unclass	Eukaryota_unclass	Eukaryota_unclass	Eukaryota_unclass	Eukaryota_unclass
TOB5_000000519	Alveolata	Dinoflagellata	Dinophyceae	Syndiniales	Amoebophryaceae	Amoebophrya	Amoebophrya_unclass
TOB5_000000526	Stramenopiles	Bacillariophyta	Coscinodiscophyceae	Rhizosoleniales	Rhizosoleniaceae	Rhizosoleniaceae_unclass	Rhizosoleniaceae_unclass
TOB5_000000527	Alveolata	Dinoflagellata	Dinophyceae	Syndiniales	Amoebophryaceae	Amoebophrya	Amoebophrya_unclass
TOB5_000000530	Eukaryota	Eukaryota_unclass	Eukaryota_unclass	Eukaryota_unclass	Eukaryota_unclass	Eukaryota_unclass	Eukaryota_unclass
TOB5_000000533	Alveolata	Dinoflagellata	Dinophyceae	Gymnodiniales	Gymnodiniaceae	Polykrikos	Polykrikos kofoidii
TOB5_000000535	Eukaryota	Eukaryota_unclass	Eukaryota_unclass	Eukaryota_unclass	Eukaryota_unclass	Eukaryota_unclass	Eukaryota_unclass
TOB5_000000537	Eukaryota	Eukaryota_unclass	Eukaryota_unclass	Eukaryota_unclass	Eukaryota_unclass	Eukaryota_unclass	Eukaryota_unclass
TOB5_000000541	Eukaryota	Eukaryota_unclass	Eukaryota_unclass	Eukaryota_unclass	Eukaryota_unclass	Eukaryota_unclass	Eukaryota_unclass
TOB5_000000551	Eukaryota	Eukaryota_unclass	Eukaryota_unclass	Eukaryota_unclass	Eukaryota_unclass	Eukaryota_unclass	Eukaryota_unclass
TOB5_000000552	Eukaryota	Eukaryota_unclass	Eukaryota_unclass	Eukaryota_unclass	Eukaryota_unclass	Eukaryota_unclass	Eukaryota_unclass
TOB5_000000555	Alveolata	Dinoflagellata	Dinophyceae	Dinophyceae_unclass	Dinophyceae_unclass	Dinophyceae_unclass	Dinophyceae_unclass
TOB5_000000556	Eukaryota	Eukaryota_unclass	Eukaryota_unclass	Eukaryota_unclass	Eukaryota_unclass	Eukaryota_unclass	Eukaryota_unclass
TOB5_000000557	Stramenopiles	Stramenopiles_unclass	Stramenopiles_unclass	Stramenopiles_unclass	Stramenopiles_unclass	Stramenopiles_unclass	Stramenopiles_unclass
TOB5_000000558	Metazoa	Porifera	Calcarea	Calcarea_unclass	Calcarea_unclass	Calcarea_unclass	Calcarea_unclass
TOB5_000000561	Alveolata	Ciliophora	Intramacronucleata	Intramacronucleata_unclass	Intramacronucleata_unclass	Intramacronucleata_unclass	Intramacronucleata_unclass
TOB5_000000567	Alveolata	Dinoflagellata	Dinophyceae	Syndiniales	Amoebophryaceae	Amoebophrya	Amoebophrya_unclass
TOB5_000000568	Stramenopiles	Stramenopiles_unclass	Stramenopiles_unclass	Stramenopiles_unclass	Stramenopiles_unclass	Stramenopiles_unclass	Stramenopiles_unclass
TOB5_000000569	Alveolata	Alveolata_unclass	Alveolata_unclass	Alveolata_unclass	Alveolata_unclass	Alveolata_unclass	Alveolata_unclass
TOB5_000000572	Stramenopiles	Ochrophyta	Chrysophyceae	Parmales	Triparmaceae	Triparma	Triparma sp. TOY-0807
TOB5_000000574	Eukaryota	Eukaryota_unclass	Eukaryota_unclass	Eukaryota_unclass	Eukaryota_unclass	Eukaryota_unclass	Eukaryota_unclass
TOB5_000000577	Eukaryota	Eukaryota_unclass	Eukaryota_unclass	Eukaryota_unclass	Eukaryota_unclass	Eukaryota_unclass	Eukaryota_unclass
TOB5_000000580	Hacrobia	Haptophyta	Prymnesiophyceae	Syracosphaerales	Syracosphaeraceae	Syracosphaera	Syracosphaera pulchra
TOB5_000000584	Metazoa	Arthropoda	Maxillopoda	Maxillopoda_unclass	Maxillopoda_unclass	Maxillopoda_unclass	Maxillopoda_unclass
TOB5_000000585	Alveolata	Ciliophora	Oligotrichea	Strombidiida	Strombidiidae	Strombidiidae_unclass	Strombidiidae_unclass
TOB5_000000586	Eukaryota	Eukaryota_unclass	Eukaryota_unclass	Eukaryota_unclass	Eukaryota_unclass	Eukaryota_unclass	Eukaryota_unclass
TOB5_000000588	Alveolata	Ciliophora	Oligotrichea	Tintinnida	Tintinnidae	Salpingella	Salpingella acuminata
TOB5_000000590	Stramenopiles	Stramenopiles_unclass	Stramenopiles_unclass	Stramenopiles_unclass	Stramenopiles_unclass	Stramenopiles_unclass	Stramenopiles_unclass
TOB5_000000592	Stramenopiles	Oomycota	Oomycetes	Saprolegniales	Thraustochytriaceae	Thraustochytriaceae_unclass	Thraustochytriaceae_unclass
TOB5_000000593	Stramenopiles	Bacillariophyta	Coscinodiscophyceae	Melosirales	Stephanopyxidaceae	Stephanopyxis	Stephanopyxis turris
TOB5_000000596	Alveolata	Dinoflagellata	Dinophyceae	Syndiniales	Amoebophryaceae	Amoebophrya	Amoebophrya_unclass
TOB5_000000599	Alveolata	Dinoflagellata	Dinophyceae	Syndiniales	Amoebophryaceae	Amoebophrya	Amoebophrya_unclass
TOB5_000000600	Opisthokonta	Opisthokonta_unclass	Opisthokonta_unclass	Opisthokonta_unclass	Opisthokonta_unclass	Opisthokonta_unclass	Opisthokonta_unclass
TOB5_000000603	Alveolata	Ciliophora	Intramacronucleata	Intramacronucleata_unclass	Intramacronucleata_unclass	Intramacronucleata_unclass	Intramacronucleata_unclass
TOB5_000000608	Alveolata	Ciliophora	Oligotrichea	Tintinnida	Tintinnida_unclass	Tintinnida_unclass	Tintinnida_unclass
TOB5_000000609	Stramenopiles	Hyphochytriomycota	Hyphochytriomycetes	Hyphochytriida	Rhizidiomycetaceae	Rhizidiomyces	Rhizidiomyces apophysatus
TOB5_000000610	Stramenopiles	Bacillariophyta	Coscinodiscophyceae	Chaetocerotales	Chaetocerotaceae	Chaetoceros	Chaetoceros_unclass
TOB5_000000614	Opisthokonta	Opisthokonta_unclass	Opisthokonta_unclass	Opisthokonta_unclass	Opisthokonta_unclass	Opisthokonta_unclass	Opisthokonta_unclass
TOB5_000000616	Eukaryota	Eukaryota_unclass	Eukaryota_unclass	Eukaryota_unclass	Eukaryota_unclass	Eukaryota_unclass	Eukaryota_unclass
TOB5_000000617	Eukaryota	Eukaryota_unclass	Eukaryota_unclass	Eukaryota_unclass	Eukaryota_unclass	Eukaryota_unclass	Eukaryota_unclass
TOB5_000000618	Eukaryota	Eukaryota_unclass	Eukaryota_unclass	Eukaryota_unclass	Eukaryota_unclass	Eukaryota_unclass	Eukaryota_unclass
TOB5_000000619	Eukaryota	Eukaryota_unclass	Eukaryota_unclass	Eukaryota_unclass	Eukaryota_unclass	Eukaryota_unclass	Eukaryota_unclass
TOB5_000000621	Alveolata	Dinoflagellata	Dinophyceae	Syndiniales	Amoebophryaceae	Amoebophrya	Amoebophrya_unclass
TOB5_000000622	Alveolata	Ciliophora	Intramacronucleata	Intramacronucleata_unclass	Intramacronucleata_unclass	Intramacronucleata_unclass	Intramacronucleata_unclass
TOB5_000000625	Alveolata	Dinoflagellata	Dinophyceae	Syndiniales	Amoebophryaceae	Amoebophrya	Amoebophrya_unclass
TOB5_000000628	Eukaryota	Eukaryota_unclass	Eukaryota_unclass	Eukaryota_unclass	Eukaryota_unclass	Eukaryota_unclass	Eukaryota_unclass
TOB5_000000629	Eukaryota	Eukaryota_unclass	Eukaryota_unclass	Eukaryota_unclass	Eukaryota_unclass	Eukaryota_unclass	Eukaryota_unclass
TOB5_000000634	Stramenopiles	Stramenopiles_unclass	Stramenopiles_unclass	Stramenopiles_unclass	Stramenopiles_unclass	Stramenopiles_unclass	Stramenopiles_unclass
TOB5_000000639	Alveolata	Dinoflagellata	Dinophyceae	Gonyaulacales	Ceratiaceae	Neoceratium	Neoceratium_unclass
TOB5_000000642	Alveolata	Dinoflagellata	Dinophyceae	Syndiniales	Amoebophryaceae	Amoebophrya	Amoebophrya_unclass
TOB5_000000644	Eukaryota	Eukaryota_unclass	Eukaryota_unclass	Eukaryota_unclass	Eukaryota_unclass	Eukaryota_unclass	Eukaryota_unclass
TOB5_000000646	Opisthokonta	Opisthokonta_unclass	Opisthokonta_unclass	Opisthokonta_unclass	Opisthokonta_unclass	Opisthokonta_unclass	Opisthokonta_unclass
TOB5_000000647	Stramenopiles	Bacillariophyta	Coscinodiscophyceae	Thalassiosirales	Thalassiosiraceae	Thalassiosira	Thalassiosira_unclass
TOB5_000000651	Alveolata	Dinoflagellata	Dinophyceae	Syndiniales	Amoebophryaceae	Amoebophrya	Amoebophrya_unclass
TOB5_000000654	Opisthokonta	Opisthokonta_unclass	Opisthokonta_unclass	Opisthokonta_unclass	Opisthokonta_unclass	Opisthokonta_unclass	Opisthokonta_unclass
TOB5_000000655	Alveolata	Dinoflagellata	Dinophyceae	Syndiniales	Amoebophryaceae	Amoebophrya	Amoebophrya_unclass
TOB5_000000657	Stramenopiles	Bacillariophyta	Coscinodiscophyceae	Melosirales	Stephanopyxidaceae	Stephanopyxis	Stephanopyxis turris
TOB5_000000661	Eukaryota	Eukaryota_unclass	Eukaryota_unclass	Eukaryota_unclass	Eukaryota_unclass	Eukaryota_unclass	Eukaryota_unclass
TOB5_000000662	Alveolata	Dinoflagellata	Dinophyceae	Syndiniales	Amoebophryaceae	Amoebophrya	Amoebophrya_unclass
TOB5_000000669	Metazoa	Cnidaria	Hydrozoa	Hydrozoa_unclass	Hydrozoa_unclass	Hydrozoa_unclass	Hydrozoa_unclass
TOB5_000000679	Eukaryota	Eukaryota_unclass	Eukaryota_unclass	Eukaryota_unclass	Eukaryota_unclass	Eukaryota_unclass	Eukaryota_unclass
TOB5_000000680	Eukaryota	Eukaryota_unclass	Eukaryota_unclass	Eukaryota_unclass	Eukaryota_unclass	Eukaryota_unclass	Eukaryota_unclass
TOB5_000000684	Alveolata	Dinoflagellata	Dinophyceae	Gymnodiniales	Kareniaceae	Karlodinium	Karlodinium veneficum
TOB5_000000686	Alveolata	Ciliophora	Intramacronucleata	Intramacronucleata_unclass	Intramacronucleata_unclass	Intramacronucleata_unclass	Intramacronucleata_unclass
TOB5_000000688	Hacrobia	Haptophyta	Prymnesiophyceae	Syracosphaerales	Syracosphaeraceae	Syracosphaera	Syracosphaera pulchra
TOB5_000000691	Metazoa	Cnidaria	Hydrozoa	Anthoathecata	Corymorphidae	Euphysa	Euphysa_unclass
TOB5_000000699	Eukaryota	Eukaryota_unclass	Eukaryota_unclass	Eukaryota_unclass	Eukaryota_unclass	Eukaryota_unclass	Eukaryota_unclass
TOB5_000000716	Alveolata	Dinoflagellata	Dinophyceae	Dinophyceae_unclass	Dinophyceae_unclass	Dinophyceae_unclass	Dinophyceae_unclass
TOB5_000000718	Stramenopiles	Stramenopiles_unclass	Stramenopiles_unclass	Stramenopiles_unclass	Stramenopiles_unclass	Stramenopiles_unclass	Stramenopiles_unclass
TOB5_000000721	Alveolata	Dinoflagellata	Dinophyceae	Syndiniales	Amoebophryaceae	Amoebophrya	Amoebophrya sp. ex Alexandrium tamarense
TOB5_000000723	Eukaryota	Eukaryota_unclass	Eukaryota_unclass	Eukaryota_unclass	Eukaryota_unclass	Eukaryota_unclass	Eukaryota_unclass
TOB5_000000727	Eukaryota	Eukaryota_unclass	Eukaryota_unclass	Eukaryota_unclass	Eukaryota_unclass	Eukaryota_unclass	Eukaryota_unclass
TOB5_000000733	Eukaryota	Eukaryota_unclass	Eukaryota_unclass	Eukaryota_unclass	Eukaryota_unclass	Eukaryota_unclass	Eukaryota_unclass
TOB5_000000734	Eukaryota	Eukaryota_unclass	Eukaryota_unclass	Eukaryota_unclass	Eukaryota_unclass	Eukaryota_unclass	Eukaryota_unclass
TOB5_000000735	Eukaryota	Eukaryota_unclass	Eukaryota_unclass	Eukaryota_unclass	Eukaryota_unclass	Eukaryota_unclass	Eukaryota_unclass
TOB5_000000736	Eukaryota	Eukaryota_unclass	Eukaryota_unclass	Eukaryota_unclass	Eukaryota_unclass	Eukaryota_unclass	Eukaryota_unclass
TOB5_000000738	Eukaryota	Eukaryota_unclass	Eukaryota_unclass	Eukaryota_unclass	Eukaryota_unclass	Eukaryota_unclass	Eukaryota_unclass
TOB5_000000743	Hacrobia	Haptophyta	Prymnesiophyceae	Prymnesiales	Prymnesiaceae	Prymnesiaceae_unclass	Prymnesiaceae_unclass
TOB5_000000745	Eukaryota	Eukaryota_unclass	Eukaryota_unclass	Eukaryota_unclass	Eukaryota_unclass	Eukaryota_unclass	Eukaryota_unclass
TOB5_000000748	Eukaryota	Eukaryota_unclass	Eukaryota_unclass	Eukaryota_unclass	Eukaryota_unclass	Eukaryota_unclass	Eukaryota_unclass
TOB5_000000753	Alveolata	Dinoflagellata	Dinophyceae	Syndiniales	Amoebophryaceae	Amoebophrya	Amoebophrya sp. ex Prorocentrum micans
TOB5_000000761	Alveolata	Ciliophora	Oligohymenophorea	Philasterida	Loxocephalidae	Loxocephalidae_unclass	Loxocephalidae_unclass
TOB5_000000766	Alveolata	Ciliophora	Ciliophora_unclass	Ciliophora_unclass	Ciliophora_unclass	Ciliophora_unclass	Ciliophora_unclass
TOB5_000000769	Stramenopiles	Bacillariophyta	Coscinodiscophyceae	Melosirales	Stephanopyxidaceae	Stephanopyxis	Stephanopyxis turris
TOB5_000000770	Eukaryota	Eukaryota_unclass	Eukaryota_unclass	Eukaryota_unclass	Eukaryota_unclass	Eukaryota_unclass	Eukaryota_unclass
TOB5_000000771	Stramenopiles	Oomycota	Oomycetes	Saprolegniales	Thraustochytriaceae	Oblongichytrium	Oblongichytrium_unclass
TOB5_000000773	Stramenopiles	Bacillariophyta	Fragilariophyceae	Thalassionemales	Thalassionemataceae	Thalassionema	Thalassionema frauenfeldii
TOB5_000000777	Alveolata	Ciliophora	Oligotrichea	Tintinnida	Tintinnida_unclass	Tintinnida_unclass	Tintinnida_unclass
TOB5_000000778	Rhizaria	Cercozoa	Cercozoa_unclass	Cercozoa_unclass	Cercozoa_unclass	Cercozoa_unclass	Cercozoa_unclass
TOB5_000000780	Alveolata	Dinoflagellata	Dinophyceae	Syndiniales	Amoebophryaceae	Amoebophrya	Amoebophrya sp. ex Dinophysis acuminata
TOB5_000000785	Alveolata	Dinoflagellata	Dinophyceae	Dinophyceae_unclass	Dinophyceae_unclass	Dinophyceae_unclass	Dinophyceae_unclass
TOB5_000000787	Hacrobia	Haptophyta	Prymnesiophyceae	Prymnesiales	Chrysochromulinaceae	Chrysochromulina	Chrysochromulina sp. NIES-1333
TOB5_000000792	Alveolata	Ciliophora	Oligotrichea	Tintinnida	Ptychocylididae	Cymatocylis	Cymatocylis_unclass
TOB5_000000794	Alveolata	Dinoflagellata	Dinophyceae	Syndiniales	Amoebophryaceae	Amoebophrya	Amoebophrya_unclass
TOB5_000000796	Alveolata	Dinoflagellata	Dinophyceae	Syndiniales	Amoebophryaceae	Amoebophrya	Amoebophrya_unclass
TOB5_000000803	Eukaryota	Eukaryota_unclass	Eukaryota_unclass	Eukaryota_unclass	Eukaryota_unclass	Eukaryota_unclass	Eukaryota_unclass
TOB5_000000805	Metazoa	Arthropoda	Maxillopoda	Cyclopoida	Oithonidae	Oithona	Oithona_unclass
TOB5_000000814	Alveolata	Ciliophora	Oligotrichea	Strombidiida	Strombidiidae	Strombidiidae_unclass	Strombidiidae_unclass
TOB5_000000815	Alveolata	Ciliophora	Oligohymenophorea	Philasterida	Loxocephalidae	Loxocephalidae_unclass	Loxocephalidae_unclass
TOB5_000000824	Alveolata	Dinoflagellata	Dinophyceae	Dinophysiales	Dinophysiaceae	Dinophysiaceae_unclass	Dinophysiaceae_unclass
TOB5_000000829	Alveolata	Dinoflagellata	Dinophyceae	Syndiniales	Syndiniaceae	Syndinium	Syndinium_unclass
TOB5_000000831	Hacrobia	Cryptophyta	Cryptophyceae	Pyrenomonadales	Geminigeraceae	Teleaulax	Teleaulax_unclass
TOB5_000000837	Stramenopiles	Bacillariophyta	Coscinodiscophyceae	Chaetocerotales	Chaetocerotaceae	Chaetoceros	Chaetoceros_unclass
TOB5_000000846	Stramenopiles	Ochrophyta	Raphidophyceae	Chattonellales	Chattonellales_unclass	Chattonellales_unclass	Chattonellales_unclass
TOB5_000000848	Stramenopiles	Bacillariophyta	Coscinodiscophyceae	Chaetocerotales	Chaetocerotaceae	Chaetoceros	Chaetoceros_unclass
TOB5_000000860	Opisthokonta	Opisthokonta_unclass	Opisthokonta_unclass	Opisthokonta_unclass	Opisthokonta_unclass	Opisthokonta_unclass	Opisthokonta_unclass
TOB5_000000862	Metazoa	Cnidaria	Scyphozoa	Semaeostomeae	Cyaneidae	Cyanea	Cyanea_unclass
TOB5_000000865	Eukaryota	Eukaryota_unclass	Eukaryota_unclass	Eukaryota_unclass	Eukaryota_unclass	Eukaryota_unclass	Eukaryota_unclass
TOB5_000000868	Alveolata	Dinoflagellata	Dinophyceae	Syndiniales	Amoebophryaceae	Amoebophrya	Amoebophrya_unclass
TOB5_000000869	Hacrobia	Cryptophyta	Cryptophyceae	Pyrenomonadales	Geminigeraceae	Geminigera	Geminigera cryophila
TOB5_000000871	Eukaryota	Eukaryota_unclass	Eukaryota_unclass	Eukaryota_unclass	Eukaryota_unclass	Eukaryota_unclass	Eukaryota_unclass
TOB5_000000872	Alveolata	Alveolata_unclass	Alveolata_unclass	Alveolata_unclass	Alveolata_unclass	Alveolata_unclass	Alveolata_unclass
TOB5_000000876	Alveolata	Dinoflagellata	Dinophyceae	Gymnodiniales	Gymnodiniaceae	Gymnodiniaceae_unclass	Gymnodiniaceae_unclass
TOB5_000000877	Eukaryota	Eukaryota_unclass	Eukaryota_unclass	Eukaryota_unclass	Eukaryota_unclass	Eukaryota_unclass	Eukaryota_unclass
TOB5_000000879	Opisthokonta	Opisthokonta_unclass	Opisthokonta_unclass	Opisthokonta_unclass	Opisthokonta_unclass	Opisthokonta_unclass	Opisthokonta_unclass
